,port_voyage_began,began_lat,began_long,main_place_slave_purch,purch_lat,purch_long,main_slave_disemb_port,disemb_lat,disemb_long,journey_count
870,"Grenada, port unspecified",12.05,-61.76,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Barbados, port unspecified",13.01,-59.63,1
871,"Grenada, port unspecified",12.05,-61.76,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Grenada, port unspecified",12.05,-61.76,1
872,"Guadaloupe, port unspecified",16.27,-61.55,"Africa., port unspecified",5.1036,-1.2411,"Martinique, port unspecified",14.59433,-61.062,1
873,"Guadaloupe, port unspecified",16.27,-61.55,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",2.833,8.0,Freetown,8.49123,-13.2325,2
874,"Guadaloupe, port unspecified",16.27,-61.55,Bonny,4.4142,7.1898,Freetown,8.49123,-13.2325,2
875,"Guadaloupe, port unspecified",16.27,-61.55,Bonny,4.4142,7.1898,"Martinique, port unspecified",14.59433,-61.062,1
876,"Guadaloupe, port unspecified",16.27,-61.55,Calabar,4.982,8.3345,Freetown,8.49123,-13.2325,2
877,"Guadaloupe, port unspecified",16.27,-61.55,Cap Lopez,-0.7726,8.7812,Freetown,8.49123,-13.2325,1
878,"Guadaloupe, port unspecified",16.27,-61.55,Gabon,-0.8037,11.6094,French Africa (Goree or Senegal),14.6679,-17.3989,1
879,"Guadaloupe, port unspecified",16.27,-61.55,Rio Pongo,10.05,-14.065,Freetown,8.49123,-13.2325,1
880,"Guadaloupe, port unspecified",16.27,-61.55,Rio Pongo,10.05,-14.065,French Africa (Goree or Senegal),14.6679,-17.3989,1
881,Guanimar,22.69,-82.65,"Africa., port unspecified",5.1036,-1.2411,"Cuba, port unspecified",23.15246,-81.64938000000001,1
882,Guernsey,49.45,-2.59,Gambia,13.4432,-15.3101,"Barbados, port unspecified",13.01,-59.63,1
883,Guernsey,49.45,-2.59,Gambia,13.4432,-15.3101,St. Croix,17.73,-64.75,1
884,Guernsey,49.45,-2.59,Senegal,14.72,-17.47,"Martinique, port unspecified",14.59433,-61.062,1
885,Guernsey,49.45,-2.59,"Windward Coast, port unspecified",12.185,-68.987,"Barbados, port unspecified",13.01,-59.63,1
886,"Gustavia, St. Bartholomew",17.9,-62.85,"Africa., port unspecified",5.1036,-1.2411,"Guadaloupe, port unspecified",16.27,-61.55,1
887,"Gustavia, St. Bartholomew",17.9,-62.85,"Africa., port unspecified",5.1036,-1.2411,Havana,23.15246,-81.64938000000001,1
888,"Gustavia, St. Bartholomew",17.9,-62.85,Cape Mount (Cape Grand Mount),7.132999999999999,-11.05,Freetown,8.49123,-13.2325,1
889,"Gustavia, St. Bartholomew",17.9,-62.85,Cape Verde Islands,16.54,-23.04,French Africa (Goree or Senegal),14.6679,-17.3989,1
890,"Gustavia, St. Bartholomew",17.9,-62.85,Gabon,-0.8037,11.6094,Accra,5.55,-0.02,1
891,Hamburg,53.546330000000005,9.9809,Accra,5.55,-0.02,Havana,23.15246,-81.64938000000001,1
892,Hamburg,53.546330000000005,9.9809,"Africa., port unspecified",5.1036,-1.2411,Montevideo,-34.899770000000004,-56.1958,1
893,Hamburg,53.546330000000005,9.9809,"Africa., port unspecified",5.1036,-1.2411,St. Croix,17.73,-64.75,1
894,Hamburg,53.546330000000005,9.9809,Ardra,6.379,2.451324,"Jamaica, port unspecified",17.94,-76.84,1
895,Hamburg,53.546330000000005,9.9809,Cape Coast Castle,5.1,-1.24,"Americas, port unspecified",32.78,-79.72,1
896,Hamburg,53.546330000000005,9.9809,Christiansborg,5.5469,-0.1833,St. Thomas,18.33,-64.89,1
897,Hamburg,53.546330000000005,9.9809,Congo River,-6.07,12.45,Havana,23.15246,-81.64938000000001,1
898,Hamburg,53.546330000000005,9.9809,Gambia,13.4432,-15.3101,Buenos Aires,-34.60257,-58.3747,1
899,Hamburg,53.546330000000005,9.9809,Mozambique,-17.74087,35.3777,Havana,23.15246,-81.64938000000001,1
900,Hamburg,53.546330000000005,9.9809,Senegal,14.72,-17.47,Montevideo,-34.899770000000004,-56.1958,1
901,Hamburg,53.546330000000005,9.9809,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Rio de Janeiro,-22.89687,-43.2041,1
902,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,???,15.27,73.91,1
903,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,"Africa., port unspecified",5.1036,-1.2411,1
904,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Amelia Island,30.55,-80.23,1
905,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Bahia Honda,22.97048,-83.16866,3
906,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,"Bahia, port unspecified",-12.939969999999999,-38.4939,2
907,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Cabanas,22.98372,-83.01498000000001,2
908,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,"Cuba, port unspecified",23.15246,-81.64938000000001,146
909,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Freetown,8.49123,-13.2325,5
910,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,"Georgia, port unspecified",32.13,-81.15,1
911,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Guanimar,22.69,-82.65,3
912,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Havana,23.15246,-81.64938000000001,282
913,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Kingston,17.982129999999998,-76.8242,1
914,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Matanzas,23.06364,-81.53927,8
915,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,New Orleans,29.95,-90.0833,1
916,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,"Puerto Rico, port unspecified",17.98433,-66.6373,2
917,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Santiago de Cuba,20.027260000000002,-75.83811999999999,8
918,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Savannah,32.02353,-81.0558,1
919,Havana,23.15246,-81.64938000000001,"Africa., port unspecified",5.1036,-1.2411,Trinidad de Cuba,21.8,-79.98,11
920,Havana,23.15246,-81.64938000000001,Ambriz,-7.8499,13.1167,"Cuba, port unspecified",23.15246,-81.64938000000001,2
921,Havana,23.15246,-81.64938000000001,Ambriz,-7.8499,13.1167,Havana,23.15246,-81.64938000000001,3
922,Havana,23.15246,-81.64938000000001,Ambriz,-7.8499,13.1167,Rio de Janeiro,-22.89687,-43.2041,1
923,Havana,23.15246,-81.64938000000001,"Anomabu, Adja, Agga",5.1761,-1.1233,Freetown,8.49123,-13.2325,1
924,Havana,23.15246,-81.64938000000001,Badagry,6.415,2.88,Havana,23.15246,-81.64938000000001,1
925,Havana,23.15246,-81.64938000000001,Benguela,-12.59,13.42,"Cuba, port unspecified",23.15246,-81.64938000000001,1
926,Havana,23.15246,-81.64938000000001,"Bight of Benin, port unspecified",5.0,2.1,Havana,23.15246,-81.64938000000001,1
927,Havana,23.15246,-81.64938000000001,"Bight of Benin, port unspecified",5.0,2.1,Matanzas,23.06364,-81.53927,1
928,Havana,23.15246,-81.64938000000001,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",2.833,8.0,Freetown,8.49123,-13.2325,2
929,Havana,23.15246,-81.64938000000001,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",2.833,8.0,Havana,23.15246,-81.64938000000001,1
930,Havana,23.15246,-81.64938000000001,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",2.833,8.0,New Orleans,29.95,-90.0833,1
931,Havana,23.15246,-81.64938000000001,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",2.833,8.0,"Tortola, port unspecified",18.4166,-64.62,2
932,Havana,23.15246,-81.64938000000001,Bights,2.8333,8.0,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
933,Havana,23.15246,-81.64938000000001,Bimbia,4.066,9.4,"Cuba, port unspecified",23.15246,-81.64938000000001,1
934,Havana,23.15246,-81.64938000000001,Bimbia,4.066,9.4,Freetown,8.49123,-13.2325,1
935,Havana,23.15246,-81.64938000000001,Bissau,11.861130000000001,-15.5859,"Cuba, port unspecified",23.15246,-81.64938000000001,1
936,Havana,23.15246,-81.64938000000001,Bissau,11.861130000000001,-15.5859,Savannah,32.02353,-81.0558,1
937,Havana,23.15246,-81.64938000000001,Bonny,4.4142,7.1898,"Antigua, port unspecified",17.13,61.86,1
938,Havana,23.15246,-81.64938000000001,Bonny,4.4142,7.1898,"Cuba, port unspecified",23.15246,-81.64938000000001,5
939,Havana,23.15246,-81.64938000000001,Bonny,4.4142,7.1898,Freetown,8.49123,-13.2325,30
940,Havana,23.15246,-81.64938000000001,Bonny,4.4142,7.1898,Havana,23.15246,-81.64938000000001,2
941,Havana,23.15246,-81.64938000000001,Bonny,4.4142,7.1898,"Tortola, port unspecified",18.4166,-64.62,2
942,Havana,23.15246,-81.64938000000001,Bonny,4.4142,7.1898,"USA, location unspecified",32.78,-79.92,1
943,Havana,23.15246,-81.64938000000001,Cabinda,-5.57,12.2,Freetown,8.49123,-13.2325,3
944,Havana,23.15246,-81.64938000000001,Cabinda,-5.57,12.2,Havana,23.15246,-81.64938000000001,8
945,Havana,23.15246,-81.64938000000001,Cabinda,-5.57,12.2,Savannah,32.02353,-81.0558,1
946,Havana,23.15246,-81.64938000000001,Calabar,4.982,8.3345,"Americas, port unspecified",32.78,-79.72,1
947,Havana,23.15246,-81.64938000000001,Calabar,4.982,8.3345,Freetown,8.49123,-13.2325,11
948,Havana,23.15246,-81.64938000000001,Calabar,4.982,8.3345,Havana,23.15246,-81.64938000000001,1
949,Havana,23.15246,-81.64938000000001,Cameroons,4.0449,9.6855,Freetown,8.49123,-13.2325,1
950,Havana,23.15246,-81.64938000000001,Cameroons,4.0449,9.6855,Maranhão,-4.96,-45.27,1
951,Havana,23.15246,-81.64938000000001,Cameroons River,4.0833,9.7,"Cuba, port unspecified",23.15246,-81.64938000000001,1
952,Havana,23.15246,-81.64938000000001,Cameroons River,4.0833,9.7,Freetown,8.49123,-13.2325,3
953,Havana,23.15246,-81.64938000000001,Cap Lopez,-0.7726,8.7812,Havana,23.15246,-81.64938000000001,1
954,Havana,23.15246,-81.64938000000001,Cape Mount (Cape Grand Mount),7.132999999999999,-11.05,"Cuba, port unspecified",23.15246,-81.64938000000001,1
955,Havana,23.15246,-81.64938000000001,Cape Mount (Cape Grand Mount),7.132999999999999,-11.05,Freetown,8.49123,-13.2325,4
956,Havana,23.15246,-81.64938000000001,Cape Verde Islands,16.54,-23.04,"Cuba, port unspecified",23.15246,-81.64938000000001,2
957,Havana,23.15246,-81.64938000000001,Cape Verde Islands,16.54,-23.04,Havana,23.15246,-81.64938000000001,1
958,Havana,23.15246,-81.64938000000001,Congo North,-4.769,11.866,"Antigua, port unspecified",17.13,61.86,1
959,Havana,23.15246,-81.64938000000001,Congo North,-4.769,11.866,Cardenas,23.04682,-81.19493,1
960,Havana,23.15246,-81.64938000000001,Congo North,-4.769,11.866,"Cuba, port unspecified",23.15246,-81.64938000000001,1
961,Havana,23.15246,-81.64938000000001,Congo River,-6.07,12.45,Cardenas,23.04682,-81.19493,1
962,Havana,23.15246,-81.64938000000001,Congo River,-6.07,12.45,"Cuba, port unspecified",23.15246,-81.64938000000001,4
963,Havana,23.15246,-81.64938000000001,Congo River,-6.07,12.45,Freetown,8.49123,-13.2325,1
964,Havana,23.15246,-81.64938000000001,Congo River,-6.07,12.45,Havana,23.15246,-81.64938000000001,5
965,Havana,23.15246,-81.64938000000001,Congo River,-6.07,12.45,Trinidad de Cuba,21.8,-79.98,1
966,Havana,23.15246,-81.64938000000001,Corisco,0.9167,9.3167,Freetown,8.49123,-13.2325,1
967,Havana,23.15246,-81.64938000000001,Costa de Africa (mainland coast around S Tome/Principe),0.34523000000000004,6.7371,Havana,23.15246,-81.64938000000001,1
968,Havana,23.15246,-81.64938000000001,Gabon,-0.8037,11.6094,Freetown,8.49123,-13.2325,1
969,Havana,23.15246,-81.64938000000001,Gallinhas,11.4667,-15.6833,"Americas, port unspecified",32.78,-79.72,1
970,Havana,23.15246,-81.64938000000001,Gallinhas,11.4667,-15.6833,"Cuba, port unspecified",23.15246,-81.64938000000001,12
971,Havana,23.15246,-81.64938000000001,Gallinhas,11.4667,-15.6833,Freetown,8.49123,-13.2325,14
972,Havana,23.15246,-81.64938000000001,Gallinhas,11.4667,-15.6833,"Grenada, port unspecified",12.05,-61.76,1
973,Havana,23.15246,-81.64938000000001,Gallinhas,11.4667,-15.6833,Havana,23.15246,-81.64938000000001,15
974,Havana,23.15246,-81.64938000000001,Gallinhas,11.4667,-15.6833,Kingston,17.982129999999998,-76.8242,1
975,Havana,23.15246,-81.64938000000001,Gallinhas,11.4667,-15.6833,Savannah,32.02353,-81.0558,1
976,Havana,23.15246,-81.64938000000001,"Gold Coast, port unspecified",5.1036,-1.2411,Freetown,8.49123,-13.2325,1
977,Havana,23.15246,-81.64938000000001,"Gold Coast, port unspecified",5.1036,-1.2411,Havana,23.15246,-81.64938000000001,2
978,Havana,23.15246,-81.64938000000001,"Gold Coast, port unspecified",5.1036,-1.2411,Kingston,17.982129999999998,-76.8242,1
979,Havana,23.15246,-81.64938000000001,Grand Bassa,6.233,-9.833,"Cuba, port unspecified",23.15246,-81.64938000000001,1
980,Havana,23.15246,-81.64938000000001,Grand Mesurado,6.2945,-10.7452,"Cuba, port unspecified",23.15246,-81.64938000000001,1
981,Havana,23.15246,-81.64938000000001,Iles Plantain,0.255436,6.602780999999999,Freetown,8.49123,-13.2325,1
982,Havana,23.15246,-81.64938000000001,Keta,5.9031,0.9868,Freetown,8.49123,-13.2325,2
983,Havana,23.15246,-81.64938000000001,"Lagos, Onim",37.1,-8.67,Bahia Honda,22.97048,-83.16866,1
984,Havana,23.15246,-81.64938000000001,"Lagos, Onim",37.1,-8.67,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
985,Havana,23.15246,-81.64938000000001,"Lagos, Onim",37.1,-8.67,"Cuba, port unspecified",23.15246,-81.64938000000001,6
986,Havana,23.15246,-81.64938000000001,"Lagos, Onim",37.1,-8.67,Freetown,8.49123,-13.2325,9
987,Havana,23.15246,-81.64938000000001,"Lagos, Onim",37.1,-8.67,Havana,23.15246,-81.64938000000001,6
988,Havana,23.15246,-81.64938000000001,Little Bassa,6.025,-10.2099,Freetown,8.49123,-13.2325,2
989,Havana,23.15246,-81.64938000000001,Little Popo,6.2273,1.5814,Freetown,8.49123,-13.2325,1
990,Havana,23.15246,-81.64938000000001,Loango,-4.4925,11.2558,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
991,Havana,23.15246,-81.64938000000001,Loango,-4.4925,11.2558,"Cuba, port unspecified",23.15246,-81.64938000000001,1
992,Havana,23.15246,-81.64938000000001,Loango,-4.4925,11.2558,Havana,23.15246,-81.64938000000001,6
993,Havana,23.15246,-81.64938000000001,Mozambique,-17.74087,35.3777,Buenos Aires,-34.60257,-58.3747,1
994,Havana,23.15246,-81.64938000000001,Mozambique,-17.74087,35.3777,Cape of Good Hope,-34.21,18.28,1
995,Havana,23.15246,-81.64938000000001,Mozambique,-17.74087,35.3777,Cardenas,23.04682,-81.19493,1
996,Havana,23.15246,-81.64938000000001,Mozambique,-17.74087,35.3777,"Cuba, port unspecified",23.15246,-81.64938000000001,10
997,Havana,23.15246,-81.64938000000001,Mozambique,-17.74087,35.3777,Havana,23.15246,-81.64938000000001,9
998,Havana,23.15246,-81.64938000000001,Mozambique,-17.74087,35.3777,Ile de France,50.96913,1.8511,1
999,Havana,23.15246,-81.64938000000001,Mozambique,-17.74087,35.3777,Matanzas,23.06364,-81.53927,1
1000,Havana,23.15246,-81.64938000000001,New Calabar,4.5502,6.9783,Freetown,8.49123,-13.2325,2
1001,Havana,23.15246,-81.64938000000001,New Calabar,4.5502,6.9783,Havana,23.15246,-81.64938000000001,1
1002,Havana,23.15246,-81.64938000000001,Popo,6.2833,1.8330000000000002,Bahia Honda,22.97048,-83.16866,1
1003,Havana,23.15246,-81.64938000000001,Popo,6.2833,1.8330000000000002,Cabanas,22.98372,-83.01498000000001,1
1004,Havana,23.15246,-81.64938000000001,Popo,6.2833,1.8330000000000002,"Cuba, port unspecified",23.15246,-81.64938000000001,4
1005,Havana,23.15246,-81.64938000000001,Popo,6.2833,1.8330000000000002,Freetown,8.49123,-13.2325,3
1006,Havana,23.15246,-81.64938000000001,Popo,6.2833,1.8330000000000002,"Grenada, port unspecified",12.05,-61.76,1
1007,Havana,23.15246,-81.64938000000001,Popo,6.2833,1.8330000000000002,Guanimar,22.69,-82.65,1
1008,Havana,23.15246,-81.64938000000001,Popo,6.2833,1.8330000000000002,Havana,23.15246,-81.64938000000001,1
1009,Havana,23.15246,-81.64938000000001,Porto Novo,6.4969,2.6289,"Cuba, port unspecified",23.15246,-81.64938000000001,1
1010,Havana,23.15246,-81.64938000000001,Princes Island,18.58,-72.33,"Cuba, port unspecified",23.15246,-81.64938000000001,5
1011,Havana,23.15246,-81.64938000000001,Princes Island,18.58,-72.33,Havana,23.15246,-81.64938000000001,5
1012,Havana,23.15246,-81.64938000000001,Rio Nunez,10.833,-14.533,"Martinique, port unspecified",14.59433,-61.062,1
1013,Havana,23.15246,-81.64938000000001,Rio Pongo,10.05,-14.065,Cabanas,22.98372,-83.01498000000001,1
1014,Havana,23.15246,-81.64938000000001,Rio Pongo,10.05,-14.065,"Cuba, port unspecified",23.15246,-81.64938000000001,4
1015,Havana,23.15246,-81.64938000000001,Rio Pongo,10.05,-14.065,Freetown,8.49123,-13.2325,2
1016,Havana,23.15246,-81.64938000000001,Rio Pongo,10.05,-14.065,Guanimar,22.69,-82.65,1
1017,Havana,23.15246,-81.64938000000001,Rio Pongo,10.05,-14.065,Havana,23.15246,-81.64938000000001,5
1018,Havana,23.15246,-81.64938000000001,Rio Pongo,10.05,-14.065,Rio Pongo,10.05,-14.065,1
1019,Havana,23.15246,-81.64938000000001,River Brass,4.317,6.224,Freetown,8.49123,-13.2325,3
1020,Havana,23.15246,-81.64938000000001,River Brass,4.317,6.224,Havana,23.15246,-81.64938000000001,2
1021,Havana,23.15246,-81.64938000000001,Senegambia or Sierra Leone,8.4844,-13.2344,Havana,23.15246,-81.64938000000001,1
1022,Havana,23.15246,-81.64938000000001,Sherbro,7.31,-12.3,Freetown,8.49123,-13.2325,2
1023,Havana,23.15246,-81.64938000000001,"Sierra Leone, port unspecified",8.57,-13.03,"Cuba, port unspecified",23.15246,-81.64938000000001,1
1024,Havana,23.15246,-81.64938000000001,"Sierra Leone, port unspecified",8.57,-13.03,Freetown,8.49123,-13.2325,2
1025,Havana,23.15246,-81.64938000000001,"Sierra Leone, port unspecified",8.57,-13.03,Havana,23.15246,-81.64938000000001,1
1026,Havana,23.15246,-81.64938000000001,"Southeast Africa and Indian Ocean islands, port unspecified",-18.7669,46.8691,Havana,23.15246,-81.64938000000001,1
1027,Havana,23.15246,-81.64938000000001,St. Paul de Loanda,-8.80407,13.2333,"Cuba, port unspecified",23.15246,-81.64938000000001,2
1028,Havana,23.15246,-81.64938000000001,St. Paul de Loanda,-8.80407,13.2333,Havana,23.15246,-81.64938000000001,8
1029,Havana,23.15246,-81.64938000000001,São Tomé,0.34523000000000004,6.7371,"Cuba, port unspecified",23.15246,-81.64938000000001,6
1030,Havana,23.15246,-81.64938000000001,São Tomé,0.34523000000000004,6.7371,Havana,23.15246,-81.64938000000001,44
1031,Havana,23.15246,-81.64938000000001,São Tomé,0.34523000000000004,6.7371,Matanzas,23.06364,-81.53927,1
1032,Havana,23.15246,-81.64938000000001,São Tomé,0.34523000000000004,6.7371,Montevideo,-34.899770000000004,-56.1958,1
1033,Havana,23.15246,-81.64938000000001,São Tomé,0.34523000000000004,6.7371,"Puerto Rico, port unspecified",17.98433,-66.6373,1
1034,Havana,23.15246,-81.64938000000001,Trade Town,5.7844,-9.8463,Freetown,8.49123,-13.2325,1
1035,Havana,23.15246,-81.64938000000001,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Havana,23.15246,-81.64938000000001,2
